TransactionID,ProductID,TransactionDate,Quantity,ActualCost,ModifiedDate
153934,870,2013-12-31 00:00:00,6,2.994,2013-12-31 00:00:00
153936,877,2013-12-31 00:00:00,7,4.77,2013-12-31 00:00:00
153937,880,2013-12-31 00:00:00,3,32.994,2013-12-31 00:00:00
153938,881,2013-12-31 00:00:00,3,35.0935,2013-12-31 00:00:00
153939,883,2013-12-31 00:00:00,6,35.0935,2013-12-31 00:00:00
153940,884,2013-12-31 00:00:00,8,35.0935,2013-12-31 00:00:00
153942,973,2013-12-31 00:00:00,4,1224.7128,2013-12-31 00:00:00
153943,976,2013-12-31 00:00:00,3,1224.7128,2013-12-31 00:00:00
153951,956,2013-12-31 00:00:00,3,1716.5304,2013-12-31 00:00:00
153956,964,2013-12-31 00:00:00,3,534.492,2013-12-31 00:00:00
153961,970,2013-12-31 00:00:00,3,874.692,2013-12-31 00:00:00
153966,996,2013-12-31 00:00:00,3,89.9026,2013-12-31 00:00:00
153969,886,2013-12-31 00:00:00,6,246.7308,2013-12-31 00:00:00
153970,889,2013-12-31 00:00:00,4,742.8934,2013-12-31 00:00:00
153971,892,2013-12-31 00:00:00,6,742.8934,2013-12-31 00:00:00
153973,895,2013-12-31 00:00:00,3,246.7308,2013-12-31 00:00:00
153978,954,2013-12-31 00:00:00,5,1716.5304,2013-12-31 00:00:00
153979,955,2013-12-31 00:00:00,3,1716.5304,2013-12-31 00:00:00
153980,957,2013-12-31 00:00:00,5,1716.5304,2013-12-31 00:00:00
153983,961,2013-12-31 00:00:00,3,534.492,2013-12-31 00:00:00
153986,966,2013-12-31 00:00:00,8,1716.5304,2013-12-31 00:00:00
153987,967,2013-12-31 00:00:00,3,1716.5304,2013-12-31 00:00:00
153988,969,2013-12-31 00:00:00,3,1716.5304,2013-12-31 00:00:00
153991,867,2013-12-31 00:00:00,8,45.4935,2013-12-31 00:00:00
153993,869,2013-12-31 00:00:00,4,45.4935,2013-12-31 00:00:00
153997,864,2013-12-31 00:00:00,5,41.275,2013-12-31 00:00:00
154007,747,2013-12-31 00:00:00,4,998.704,2013-12-31 00:00:00
154009,779,2013-12-31 00:00:00,4,1670.3928,2013-12-31 00:00:00
154011,782,2013-12-31 00:00:00,3,1652.3928,2013-12-31 00:00:00
154015,809,2013-12-31 00:00:00,3,45.8208,2013-12-31 00:00:00
154019,904,2013-12-31 00:00:00,3,269.4266,2013-12-31 00:00:00
154020,905,2013-12-31 00:00:00,3,269.4266,2013-12-31 00:00:00
154024,924,2013-12-31 00:00:00,4,184.8446,2013-12-31 00:00:00
154028,945,2013-12-31 00:00:00,3,67.7026,2013-12-31 00:00:00
154031,722,2013-12-31 00:00:00,3,249.5428,2013-12-31 00:00:00
154035,798,2013-12-31 00:00:00,4,806.7528,2013-12-31 00:00:00
154044,885,2013-12-31 00:00:00,4,742.8934,2013-12-31 00:00:00
154046,889,2013-12-31 00:00:00,3,742.8934,2013-12-31 00:00:00
154050,896,2013-12-31 00:00:00,3,246.7308,2013-12-31 00:00:00
154051,900,2013-12-31 00:00:00,3,246.7308,2013-12-31 00:00:00
154060,970,2013-12-31 00:00:00,3,874.692,2013-12-31 00:00:00
154070,800,2013-12-31 00:00:00,5,806.7528,2013-12-31 00:00:00
154072,874,2013-12-31 00:00:00,3,5.8435,2013-12-31 00:00:00
154076,974,2013-12-31 00:00:00,3,1224.7128,2013-12-31 00:00:00
154077,976,2013-12-31 00:00:00,4,1224.7128,2013-12-31 00:00:00
154084,748,2013-12-31 00:00:00,5,1009.73,2013-12-31 00:00:00
154086,780,2013-12-31 00:00:00,4,1670.3928,2013-12-31 00:00:00
154088,783,2013-12-31 00:00:00,3,1652.3928,2013-12-31 00:00:00
154090,808,2013-12-31 00:00:00,3,32.9596,2013-12-31 00:00:00
154093,869,2013-12-31 00:00:00,4,45.4935,2013-12-31 00:00:00
154095,905,2013-12-31 00:00:00,3,269.4266,2013-12-31 00:00:00
154100,925,2013-12-31 00:00:00,4,184.8446,2013-12-31 00:00:00
154101,937,2013-12-31 00:00:00,3,59.9326,2013-12-31 00:00:00
154104,951,2013-12-31 00:00:00,3,299.6926,2013-12-31 00:00:00
154108,711,2013-12-31 00:00:00,5,20.994,2013-12-31 00:00:00
154109,712,2013-12-31 00:00:00,4,5.8435,2013-12-31 00:00:00
154110,715,2013-12-31 00:00:00,5,32.4935,2013-12-31 00:00:00
154111,779,2013-12-31 00:00:00,5,1670.3928,2013-12-31 00:00:00
154114,782,2013-12-31 00:00:00,3,1652.3928,2013-12-31 00:00:00
154115,783,2013-12-31 00:00:00,6,1652.3928,2013-12-31 00:00:00
154116,784,2013-12-31 00:00:00,8,1652.3928,2013-12-31 00:00:00
154118,864,2013-12-31 00:00:00,7,41.275,2013-12-31 00:00:00
154120,867,2013-12-31 00:00:00,5,45.4935,2013-12-31 00:00:00
154121,869,2013-12-31 00:00:00,4,45.4935,2013-12-31 00:00:00
154122,870,2013-12-31 00:00:00,5,2.994,2013-12-31 00:00:00
154123,876,2013-12-31 00:00:00,4,72,2013-12-31 00:00:00
154126,884,2013-12-31 00:00:00,4,35.0935,2013-12-31 00:00:00
154128,917,2013-12-31 00:00:00,5,195.397,2013-12-31 00:00:00
154133,983,2013-12-31 00:00:00,4,554.0328,2013-12-31 00:00:00
154141,993,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154143,793,2013-12-31 00:00:00,3,1759.212,2013-12-31 00:00:00
154145,801,2013-12-31 00:00:00,3,806.7528,2013-12-31 00:00:00
154146,864,2013-12-31 00:00:00,6,41.275,2013-12-31 00:00:00
154148,884,2013-12-31 00:00:00,5,35.0935,2013-12-31 00:00:00
154157,708,2013-12-31 00:00:00,7,20.994,2013-12-31 00:00:00
154158,711,2013-12-31 00:00:00,3,20.994,2013-12-31 00:00:00
154159,712,2013-12-31 00:00:00,4,5.8435,2013-12-31 00:00:00
154161,792,2013-12-31 00:00:00,3,1759.212,2013-12-31 00:00:00
154162,793,2013-12-31 00:00:00,4,1759.212,2013-12-31 00:00:00
154163,794,2013-12-31 00:00:00,5,1759.212,2013-12-31 00:00:00
154166,797,2013-12-31 00:00:00,4,806.7528,2013-12-31 00:00:00
154167,798,2013-12-31 00:00:00,4,806.7528,2013-12-31 00:00:00
154168,799,2013-12-31 00:00:00,3,806.7528,2013-12-31 00:00:00
154170,801,2013-12-31 00:00:00,5,806.7528,2013-12-31 00:00:00
154171,864,2013-12-31 00:00:00,4,41.275,2013-12-31 00:00:00
154172,870,2013-12-31 00:00:00,6,2.994,2013-12-31 00:00:00
154173,874,2013-12-31 00:00:00,5,5.8435,2013-12-31 00:00:00
154174,875,2013-12-31 00:00:00,10,5.8435,2013-12-31 00:00:00
154177,883,2013-12-31 00:00:00,4,35.0935,2013-12-31 00:00:00
154180,973,2013-12-31 00:00:00,6,1224.7128,2013-12-31 00:00:00
154182,975,2013-12-31 00:00:00,4,1224.7128,2013-12-31 00:00:00
154183,976,2013-12-31 00:00:00,3,1224.7128,2013-12-31 00:00:00
154184,977,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154186,998,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154192,939,2013-12-31 00:00:00,3,45.9466,2013-12-31 00:00:00
154199,939,2013-12-31 00:00:00,3,45.9466,2013-12-31 00:00:00
154200,940,2013-12-31 00:00:00,3,59.9326,2013-12-31 00:00:00
154201,974,2013-12-31 00:00:00,3,1224.7128,2013-12-31 00:00:00
154205,794,2013-12-31 00:00:00,3,1759.212,2013-12-31 00:00:00
154206,796,2013-12-31 00:00:00,3,1759.212,2013-12-31 00:00:00
154213,940,2013-12-31 00:00:00,3,59.9326,2013-12-31 00:00:00
154216,975,2013-12-31 00:00:00,5,1224.7128,2013-12-31 00:00:00
154220,998,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154225,794,2013-12-31 00:00:00,3,1759.212,2013-12-31 00:00:00
154229,822,2013-12-31 00:00:00,4,440.1742,2013-12-31 00:00:00
154230,835,2013-12-31 00:00:00,3,440.1742,2013-12-31 00:00:00
154231,836,2013-12-31 00:00:00,4,440.1742,2013-12-31 00:00:00
154235,976,2013-12-31 00:00:00,5,1224.7128,2013-12-31 00:00:00
154237,998,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154246,781,2013-12-31 00:00:00,10,1670.3928,2013-12-31 00:00:00
154248,784,2013-12-31 00:00:00,3,1652.3928,2013-12-31 00:00:00
154249,864,2013-12-31 00:00:00,8,41.275,2013-12-31 00:00:00
154251,869,2013-12-31 00:00:00,5,45.4935,2013-12-31 00:00:00
154252,876,2013-12-31 00:00:00,5,72,2013-12-31 00:00:00
154253,884,2013-12-31 00:00:00,6,35.0935,2013-12-31 00:00:00
154254,904,2013-12-31 00:00:00,3,269.4266,2013-12-31 00:00:00
154259,981,2013-12-31 00:00:00,4,554.0328,2013-12-31 00:00:00
154260,982,2013-12-31 00:00:00,6,554.0328,2013-12-31 00:00:00
154261,983,2013-12-31 00:00:00,3,554.0328,2013-12-31 00:00:00
154265,989,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154275,949,2013-12-31 00:00:00,3,129.8626,2013-12-31 00:00:00
154278,867,2013-12-31 00:00:00,4,45.4935,2013-12-31 00:00:00
154281,985,2013-12-31 00:00:00,3,406.7928,2013-12-31 00:00:00
154282,986,2013-12-31 00:00:00,3,406.7928,2013-12-31 00:00:00
154284,988,2013-12-31 00:00:00,4,406.7928,2013-12-31 00:00:00
154287,784,2013-12-31 00:00:00,3,1652.3928,2013-12-31 00:00:00
154290,874,2013-12-31 00:00:00,4,5.8435,2013-12-31 00:00:00
154291,875,2013-12-31 00:00:00,6,5.8435,2013-12-31 00:00:00
154292,976,2013-12-31 00:00:00,3,1224.7128,2013-12-31 00:00:00
154306,835,2013-12-31 00:00:00,3,440.1742,2013-12-31 00:00:00
154307,938,2013-12-31 00:00:00,3,29.9626,2013-12-31 00:00:00
154308,939,2013-12-31 00:00:00,3,45.9466,2013-12-31 00:00:00
154313,722,2013-12-31 00:00:00,4,249.5428,2013-12-31 00:00:00
154314,738,2013-12-31 00:00:00,7,249.5428,2013-12-31 00:00:00
154315,793,2013-12-31 00:00:00,4,1759.212,2013-12-31 00:00:00
154324,940,2013-12-31 00:00:00,4,59.9326,2013-12-31 00:00:00
154325,973,2013-12-31 00:00:00,5,1224.7128,2013-12-31 00:00:00
154326,974,2013-12-31 00:00:00,3,1224.7128,2013-12-31 00:00:00
154329,998,2013-12-31 00:00:00,5,388.7928,2013-12-31 00:00:00
154338,784,2013-12-31 00:00:00,3,1652.3928,2013-12-31 00:00:00
154339,808,2013-12-31 00:00:00,3,32.9596,2013-12-31 00:00:00
154345,905,2013-12-31 00:00:00,4,269.4266,2013-12-31 00:00:00
154350,924,2013-12-31 00:00:00,3,184.8446,2013-12-31 00:00:00
154355,949,2013-12-31 00:00:00,4,129.8626,2013-12-31 00:00:00
154358,981,2013-12-31 00:00:00,3,554.0328,2013-12-31 00:00:00
154359,988,2013-12-31 00:00:00,3,406.7928,2013-12-31 00:00:00
154361,779,2013-12-31 00:00:00,10,1670.3928,2013-12-31 00:00:00
154362,780,2013-12-31 00:00:00,3,1670.3928,2013-12-31 00:00:00
154367,867,2013-12-31 00:00:00,5,45.4935,2013-12-31 00:00:00
154368,868,2013-12-31 00:00:00,3,45.4935,2013-12-31 00:00:00
154369,869,2013-12-31 00:00:00,5,45.4935,2013-12-31 00:00:00
154372,925,2013-12-31 00:00:00,3,184.8446,2013-12-31 00:00:00
154374,980,2013-12-31 00:00:00,6,554.0328,2013-12-31 00:00:00
154375,981,2013-12-31 00:00:00,3,554.0328,2013-12-31 00:00:00
154379,986,2013-12-31 00:00:00,3,406.7928,2013-12-31 00:00:00
154380,987,2013-12-31 00:00:00,3,406.7928,2013-12-31 00:00:00
154387,886,2013-12-31 00:00:00,3,246.7308,2013-12-31 00:00:00
154388,889,2013-12-31 00:00:00,5,742.8934,2013-12-31 00:00:00
154391,895,2013-12-31 00:00:00,4,246.7308,2013-12-31 00:00:00
154392,896,2013-12-31 00:00:00,5,246.7308,2013-12-31 00:00:00
154393,899,2013-12-31 00:00:00,4,246.7308,2013-12-31 00:00:00
154397,954,2013-12-31 00:00:00,8,1716.5304,2013-12-31 00:00:00
154398,955,2013-12-31 00:00:00,5,1716.5304,2013-12-31 00:00:00
154399,958,2013-12-31 00:00:00,4,534.492,2013-12-31 00:00:00
154401,961,2013-12-31 00:00:00,6,534.492,2013-12-31 00:00:00
154402,962,2013-12-31 00:00:00,4,534.492,2013-12-31 00:00:00
154404,966,2013-12-31 00:00:00,3,1716.5304,2013-12-31 00:00:00
154405,967,2013-12-31 00:00:00,4,1716.5304,2013-12-31 00:00:00
154406,969,2013-12-31 00:00:00,7,1716.5304,2013-12-31 00:00:00
154408,972,2013-12-31 00:00:00,5,874.692,2013-12-31 00:00:00
154409,979,2013-12-31 00:00:00,8,534.492,2013-12-31 00:00:00
154410,708,2013-12-31 00:00:00,4,20.994,2013-12-31 00:00:00
154411,711,2013-12-31 00:00:00,3,20.994,2013-12-31 00:00:00
154412,712,2013-12-31 00:00:00,4,5.8435,2013-12-31 00:00:00
154413,715,2013-12-31 00:00:00,5,32.4935,2013-12-31 00:00:00
154415,780,2013-12-31 00:00:00,8,1670.3928,2013-12-31 00:00:00
154418,783,2013-12-31 00:00:00,3,1652.3928,2013-12-31 00:00:00
154421,867,2013-12-31 00:00:00,9,45.4935,2013-12-31 00:00:00
154423,869,2013-12-31 00:00:00,14,45.4935,2013-12-31 00:00:00
154424,870,2013-12-31 00:00:00,5,2.994,2013-12-31 00:00:00
154426,877,2013-12-31 00:00:00,5,4.77,2013-12-31 00:00:00
154427,883,2013-12-31 00:00:00,6,35.0935,2013-12-31 00:00:00
154430,917,2013-12-31 00:00:00,3,195.397,2013-12-31 00:00:00
154433,980,2013-12-31 00:00:00,4,554.0328,2013-12-31 00:00:00
154434,981,2013-12-31 00:00:00,7,554.0328,2013-12-31 00:00:00
154435,982,2013-12-31 00:00:00,3,554.0328,2013-12-31 00:00:00
154440,987,2013-12-31 00:00:00,3,406.7928,2013-12-31 00:00:00
154446,945,2013-12-31 00:00:00,5,67.7026,2013-12-31 00:00:00
154447,948,2013-12-31 00:00:00,4,78.81,2013-12-31 00:00:00
154448,951,2013-12-31 00:00:00,6,299.6926,2013-12-31 00:00:00
154449,952,2013-12-31 00:00:00,4,14.9776,2013-12-31 00:00:00
154450,953,2013-12-31 00:00:00,4,874.692,2013-12-31 00:00:00
154451,954,2013-12-31 00:00:00,7,1716.5304,2013-12-31 00:00:00
154452,955,2013-12-31 00:00:00,6,1716.5304,2013-12-31 00:00:00
154453,956,2013-12-31 00:00:00,5,1716.5304,2013-12-31 00:00:00
154454,957,2013-12-31 00:00:00,7,1716.5304,2013-12-31 00:00:00
154455,958,2013-12-31 00:00:00,4,534.492,2013-12-31 00:00:00
154456,959,2013-12-31 00:00:00,4,534.492,2013-12-31 00:00:00
154457,960,2013-12-31 00:00:00,9,534.492,2013-12-31 00:00:00
154458,961,2013-12-31 00:00:00,4,534.492,2013-12-31 00:00:00
154459,962,2013-12-31 00:00:00,10,534.492,2013-12-31 00:00:00
154460,963,2013-12-31 00:00:00,7,534.492,2013-12-31 00:00:00
154461,964,2013-12-31 00:00:00,8,534.492,2013-12-31 00:00:00
154462,965,2013-12-31 00:00:00,5,534.492,2013-12-31 00:00:00
154463,966,2013-12-31 00:00:00,6,1716.5304,2013-12-31 00:00:00
154464,967,2013-12-31 00:00:00,3,1716.5304,2013-12-31 00:00:00
154465,968,2013-12-31 00:00:00,8,1716.5304,2013-12-31 00:00:00
154466,969,2013-12-31 00:00:00,4,1716.5304,2013-12-31 00:00:00
154467,970,2013-12-31 00:00:00,7,874.692,2013-12-31 00:00:00
154468,971,2013-12-31 00:00:00,3,874.692,2013-12-31 00:00:00
154469,972,2013-12-31 00:00:00,5,874.692,2013-12-31 00:00:00
154470,978,2013-12-31 00:00:00,3,534.492,2013-12-31 00:00:00
154471,979,2013-12-31 00:00:00,5,534.492,2013-12-31 00:00:00
154472,996,2013-12-31 00:00:00,3,89.9026,2013-12-31 00:00:00
154474,708,2013-12-31 00:00:00,4,20.994,2013-12-31 00:00:00
154476,712,2013-12-31 00:00:00,3,5.8435,2013-12-31 00:00:00
154477,715,2013-12-31 00:00:00,6,32.4935,2013-12-31 00:00:00
154478,793,2013-12-31 00:00:00,3,1759.212,2013-12-31 00:00:00
154480,795,2013-12-31 00:00:00,3,1759.212,2013-12-31 00:00:00
154481,796,2013-12-31 00:00:00,3,1759.212,2013-12-31 00:00:00
154482,797,2013-12-31 00:00:00,5,806.7528,2013-12-31 00:00:00
154483,798,2013-12-31 00:00:00,6,806.7528,2013-12-31 00:00:00
154485,800,2013-12-31 00:00:00,4,806.7528,2013-12-31 00:00:00
154486,801,2013-12-31 00:00:00,3,806.7528,2013-12-31 00:00:00
154487,864,2013-12-31 00:00:00,3,41.275,2013-12-31 00:00:00
154489,870,2013-12-31 00:00:00,4,2.994,2013-12-31 00:00:00
154490,874,2013-12-31 00:00:00,6,5.8435,2013-12-31 00:00:00
154491,875,2013-12-31 00:00:00,10,5.8435,2013-12-31 00:00:00
154492,876,2013-12-31 00:00:00,5,72,2013-12-31 00:00:00
154493,877,2013-12-31 00:00:00,4,4.77,2013-12-31 00:00:00
154496,884,2013-12-31 00:00:00,4,35.0935,2013-12-31 00:00:00
154500,973,2013-12-31 00:00:00,4,1224.7128,2013-12-31 00:00:00
154501,974,2013-12-31 00:00:00,5,1224.7128,2013-12-31 00:00:00
154505,997,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154506,998,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154507,999,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154509,722,2013-12-31 00:00:00,3,249.5428,2013-12-31 00:00:00
154513,896,2013-12-31 00:00:00,3,246.7308,2013-12-31 00:00:00
154515,959,2013-12-31 00:00:00,3,534.492,2013-12-31 00:00:00
154517,963,2013-12-31 00:00:00,4,534.492,2013-12-31 00:00:00
154520,782,2013-12-31 00:00:00,3,1652.3928,2013-12-31 00:00:00
154525,782,2013-12-31 00:00:00,6,1652.3928,2013-12-31 00:00:00
154528,865,2013-12-31 00:00:00,3,41.275,2013-12-31 00:00:00
154529,867,2013-12-31 00:00:00,10,45.4935,2013-12-31 00:00:00
154530,868,2013-12-31 00:00:00,5,45.4935,2013-12-31 00:00:00
154531,869,2013-12-31 00:00:00,4,45.4935,2013-12-31 00:00:00
154532,904,2013-12-31 00:00:00,3,269.4266,2013-12-31 00:00:00
154534,917,2013-12-31 00:00:00,5,195.397,2013-12-31 00:00:00
154535,925,2013-12-31 00:00:00,5,184.8446,2013-12-31 00:00:00
154538,981,2013-12-31 00:00:00,5,554.0328,2013-12-31 00:00:00
154546,708,2013-12-31 00:00:00,6,20.994,2013-12-31 00:00:00
154547,712,2013-12-31 00:00:00,5,5.8435,2013-12-31 00:00:00
154549,779,2013-12-31 00:00:00,12,1670.3928,2013-12-31 00:00:00
154550,780,2013-12-31 00:00:00,17,1670.3928,2013-12-31 00:00:00
154551,781,2013-12-31 00:00:00,14,1670.3928,2013-12-31 00:00:00
154553,783,2013-12-31 00:00:00,11,1652.3928,2013-12-31 00:00:00
154554,784,2013-12-31 00:00:00,5,1652.3928,2013-12-31 00:00:00
154555,809,2013-12-31 00:00:00,8,45.8208,2013-12-31 00:00:00
154556,864,2013-12-31 00:00:00,6,41.275,2013-12-31 00:00:00
154557,867,2013-12-31 00:00:00,13,45.4935,2013-12-31 00:00:00
154558,868,2013-12-31 00:00:00,4,45.4935,2013-12-31 00:00:00
154559,869,2013-12-31 00:00:00,19,45.4935,2013-12-31 00:00:00
154561,876,2013-12-31 00:00:00,3,72,2013-12-31 00:00:00
154562,877,2013-12-31 00:00:00,9,4.77,2013-12-31 00:00:00
154563,883,2013-12-31 00:00:00,4,35.0935,2013-12-31 00:00:00
154564,884,2013-12-31 00:00:00,7,35.0935,2013-12-31 00:00:00
154565,904,2013-12-31 00:00:00,4,269.4266,2013-12-31 00:00:00
154566,905,2013-12-31 00:00:00,6,269.4266,2013-12-31 00:00:00
154568,925,2013-12-31 00:00:00,5,184.8446,2013-12-31 00:00:00
154569,937,2013-12-31 00:00:00,6,59.9326,2013-12-31 00:00:00
154570,980,2013-12-31 00:00:00,3,554.0328,2013-12-31 00:00:00
154571,981,2013-12-31 00:00:00,5,554.0328,2013-12-31 00:00:00
154572,982,2013-12-31 00:00:00,6,554.0328,2013-12-31 00:00:00
154573,983,2013-12-31 00:00:00,3,554.0328,2013-12-31 00:00:00
154575,985,2013-12-31 00:00:00,6,406.7928,2013-12-31 00:00:00
154576,986,2013-12-31 00:00:00,4,406.7928,2013-12-31 00:00:00
154577,987,2013-12-31 00:00:00,5,406.7928,2013-12-31 00:00:00
154578,988,2013-12-31 00:00:00,5,406.7928,2013-12-31 00:00:00
154579,989,2013-12-31 00:00:00,3,388.7928,2013-12-31 00:00:00
154580,990,2013-12-31 00:00:00,4,388.7928,2013-12-31 00:00:00
154585,885,2013-12-31 00:00:00,3,742.8934,2013-12-31 00:00:00
154587,893,2013-12-31 00:00:00,4,742.8934,2013-12-31 00:00:00
154589,899,2013-12-31 00:00:00,3,246.7308,2013-12-31 00:00:00
154592,957,2013-12-31 00:00:00,3,1716.5304,2013-12-31 00:00:00
154597,969,2013-12-31 00:00:00,6,1716.5304,2013-12-31 00:00:00
154599,979,2013-12-31 00:00:00,3,534.492,2013-12-31 00:00:00
154785,507,2014-01-01 00:00:00,550,22.1655,2014-01-01 00:00:00
154786,508,2014-01-01 00:00:00,550,29.2845,2014-01-01 00:00:00
154787,491,2014-01-01 00:00:00,3,19.9815,2014-01-01 00:00:00
154788,346,2014-01-01 00:00:00,3,41.244,2014-01-01 00:00:00
154789,347,2014-01-01 00:00:00,3,36.9705,2014-01-01 00:00:00
154790,348,2014-01-01 00:00:00,3,34.8705,2014-01-01 00:00:00
154791,349,2014-01-01 00:00:00,3,39.144,2014-01-01 00:00:00
154792,935,2014-01-01 00:00:00,550,31.4895,2014-01-01 00:00:00
154793,936,2014-01-01 00:00:00,550,48.2895,2014-01-01 00:00:00
154794,389,2014-01-01 00:00:00,3,43.344,2014-01-01 00:00:00
154795,390,2014-01-01 00:00:00,3,39.0705,2014-01-01 00:00:00
154796,391,2014-01-01 00:00:00,3,36.9705,2014-01-01 00:00:00
154797,392,2014-01-01 00:00:00,3,41.244,2014-01-01 00:00:00
154798,393,2014-01-01 00:00:00,3,36.9705,2014-01-01 00:00:00
154799,487,2014-01-01 00:00:00,550,5.8065,2014-01-01 00:00:00
154800,488,2014-01-01 00:00:00,550,8.862,2014-01-01 00:00:00
154801,489,2014-01-01 00:00:00,550,10.4685,2014-01-01 00:00:00
154802,402,2014-01-01 00:00:00,3,47.4705,2014-01-01 00:00:00
154803,510,2014-01-01 00:00:00,550,23.079,2014-01-01 00:00:00
154804,511,2014-01-01 00:00:00,550,29.274,2014-01-01 00:00:00
154805,405,2014-01-01 00:00:00,3,45.3705,2014-01-01 00:00:00
154806,406,2014-01-01 00:00:00,3,43.2705,2014-01-01 00:00:00
154807,407,2014-01-01 00:00:00,3,47.544,2014-01-01 00:00:00
154808,525,2014-01-01 00:00:00,550,2.3205,2014-01-01 00:00:00
154809,526,2014-01-01 00:00:00,550,3.6435,2014-01-01 00:00:00
154810,908,2014-01-01 00:00:00,550,21.0945,2014-01-01 00:00:00
154811,909,2014-01-01 00:00:00,550,30.4395,2014-01-01 00:00:00
154812,913,2014-01-01 00:00:00,550,40.9395,2014-01-01 00:00:00
154813,356,2014-01-01 00:00:00,60,3.6015,2014-01-01 00:00:00
154814,357,2014-01-01 00:00:00,60,3.9795,2014-01-01 00:00:00
154815,935,2014-01-01 00:00:00,550,31.4895,2014-01-01 00:00:00
154816,936,2014-01-01 00:00:00,550,48.2895,2014-01-01 00:00:00
154817,524,2014-01-01 00:00:00,550,12.9675,2014-01-01 00:00:00
154818,911,2014-01-01 00:00:00,550,21.0945,2014-01-01 00:00:00
154819,912,2014-01-01 00:00:00,550,30.4395,2014-01-01 00:00:00
154838,516,2014-01-01 00:00:00,8,0,2014-01-01 00:00:00
154839,517,2014-01-01 00:00:00,3,0,2014-01-01 00:00:00
154843,522,2014-01-01 00:00:00,6,0,2014-01-01 00:00:00
154851,805,2014-01-01 00:00:00,5,0,2014-01-01 00:00:00
154852,806,2014-01-01 00:00:00,12,0,2014-01-01 00:00:00
154853,807,2014-01-01 00:00:00,6,0,2014-01-01 00:00:00
154855,810,2014-01-01 00:00:00,8,0,2014-01-01 00:00:00
154856,811,2014-01-01 00:00:00,3,0,2014-01-01 00:00:00
154859,816,2014-01-01 00:00:00,8,0,2014-01-01 00:00:00
154860,818,2014-01-01 00:00:00,3,0,2014-01-01 00:00:00
154862,821,2014-01-01 00:00:00,9,0,2014-01-01 00:00:00
154864,824,2014-01-01 00:00:00,8,0,2014-01-01 00:00:00
154865,826,2014-01-01 00:00:00,3,0,2014-01-01 00:00:00
154867,829,2014-01-01 00:00:00,9,0,2014-01-01 00:00:00
154875,894,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
154879,945,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
154881,947,2014-01-01 00:00:00,7,0,2014-01-01 00:00:00
154882,949,2014-01-01 00:00:00,5,0,2014-01-01 00:00:00
154883,950,2014-01-01 00:00:00,12,0,2014-01-01 00:00:00
154884,951,2014-01-01 00:00:00,6,0,2014-01-01 00:00:00
154885,994,2014-01-01 00:00:00,7,0,2014-01-01 00:00:00
154886,995,2014-01-01 00:00:00,10,0,2014-01-01 00:00:00
154887,996,2014-01-01 00:00:00,6,0,2014-01-01 00:00:00
154888,3,2014-01-01 00:00:00,230,0,2014-01-01 00:00:00
154889,324,2014-01-01 00:00:00,46,0,2014-01-01 00:00:00
154890,327,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
154891,328,2014-01-01 00:00:00,18,0,2014-01-01 00:00:00
154892,329,2014-01-01 00:00:00,10,0,2014-01-01 00:00:00
154893,330,2014-01-01 00:00:00,18,0,2014-01-01 00:00:00
154894,398,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
154895,399,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
154896,400,2014-01-01 00:00:00,8,0,2014-01-01 00:00:00
154897,401,2014-01-01 00:00:00,38,0,2014-01-01 00:00:00
154898,529,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
154899,532,2014-01-01 00:00:00,92,0,2014-01-01 00:00:00
154900,533,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
154901,534,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
154902,802,2014-01-01 00:00:00,5,0,2014-01-01 00:00:00
154903,803,2014-01-01 00:00:00,3,0,2014-01-01 00:00:00
154904,804,2014-01-01 00:00:00,15,0,2014-01-01 00:00:00
154905,316,2014-01-01 00:00:00,46,0,2014-01-01 00:00:00
154906,331,2014-01-01 00:00:00,46,0,2014-01-01 00:00:00
154907,350,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
154908,531,2014-01-01 00:00:00,23,0,2014-01-01 00:00:00
155057,910,2014-01-02 00:00:00,550,40.9395,2014-01-02 00:00:00
155058,937,2014-01-02 00:00:00,550,62.9895,2014-01-02 00:00:00
155059,465,2014-01-02 00:00:00,3,49.6965,2014-01-02 00:00:00
155060,466,2014-01-02 00:00:00,3,45.423,2014-01-02 00:00:00
155061,467,2014-01-02 00:00:00,3,43.323,2014-01-02 00:00:00
155062,462,2014-01-02 00:00:00,3,47.6805,2014-01-02 00:00:00
